# Auto Generated by Eyderoe
# 2025-06-13 1024Z
# ZSPD 2506



[airspace]

radius = 60
zoom = 7.0
elevation = 12
floor = 1500
descendaltitude = 15000
ceiling = 17000
above = 20000
speedrestriction = 15, 220, 10000, 250
localizerspeed = 8, 180
diversionaltitude = 17000
ta = 11800
usa = true
metric = false
letters = 2
separation = 3
automatic = false
name = approach, departure
center = N31.145000, E121.793333
magneticvar = -6.0

beacons =
	PUD, N31.171667, E121.783333, 0, Pudong
# (RW16R.DUM81A) DUMET, PD230, PD232, PD233, PD234, PD235, MP1
# (I16RZ.MP1) MP1, PF3, PD033, FI16R

route2 =
	241, DUM82A
	N31.360833, E122.775000
	N31.086111, E122.192778
	N31.080556, E121.975278
	N31.450000, E121.836111
	N31.426389, E121.710556
	N31.331389, E121.746667
	N31.254792, E121.775564
	6.0, 2000, 180
# (RW16R.DUM82A) DUMET, PD230, PD231, MP1
# (I16RZ.MP1) MP1, PF3, PD033, FI16R

route3 =
	254, DUM83A
	N31.360833, E122.775000
	N31.157778, E121.946389
	N31.450000, E121.836111
	N31.426389, E121.710556
	N31.331389, E121.746667
	N31.254792, E121.775564
	6.0, 2000, 180
# (RW16R.DUM83A) DUMET, PD215, MP1
# (I16RZ.MP1) MP1, PF3, PD033, FI16R



[approach9]

runway = rwy2
beacon = MATNU

route1 =
	157, MAT81A
	N31.660000, E122.633333
	N31.547778, E122.686667
	N31.450000, E122.450000
	N31.450000, E122.194444
	N31.353611, E122.176389
	N31.268333, E122.125000
	N31.200833, E122.045833
	N31.157778, E121.946389
	N31.450000, E121.836111
	N31.426389, E121.710556
	N31.331389, E121.746667
	N31.254792, E121.775564
	6.0, 2000, 180
# (RW16R.MAT81A) MATNU, PD228, PINOT, PD211, PD212, PD213, PD214, PD215, MP1
# (I16RZ.MP1) MP1, PF3, PD033, FI16R

route2 =
	157, MAT82A
	N31.660000, E122.633333
	N31.547778, E122.686667
	N31.450000, E122.450000
	N31.450000, E121.836111
	N31.426389, E121.710556
	N31.331389, E121.746667
	N31.254792, E121.775564
	6.0, 2000, 180
# (RW16R.MAT82A) MATNU, PD228, PINOT, MP1
# (I16RZ.MP1) MP1, PF3, PD033, FI16R



[approach10]

runway = rwy2
beacon = SASAN

route1 =
	109, SAS81A
	N31.589444, E120.319444
	N31.450000, E120.790278
	N31.400278, E120.950278
	N31.351667, E121.110000
	N31.285000, E121.331667
	N31.225556, E121.527222
	N31.252778, E121.627222
	N31.400278, E121.571111
	N31.426389, E121.710556
	N31.331389, E121.746667
	N31.254792, E121.775564
	6.0, 2000, 180
# (RW16R.SAS81A) SASAN, SS202, SS420, EKIMU, SS200, PD203, PD202, PD201
# (I16RZ.PD201) PD201, PF3, PD033, FI16R

route2 =
	109, SAS82A
	N31.589444, E120.319444
	N31.450000, E120.790278
	N31.400278, E120.950278
	N31.450000, E121.116667
	N31.440833, E121.200278
	N31.413056, E121.455556
	N31.225556, E121.527222
	N31.252778, E121.627222
	N31.400278, E121.571111
	N31.426389, E121.710556
	N31.331389, E121.746667
	N31.254792, E121.775564
	6.0, 2000, 180
# (RW16R.SAS82A) SASAN, SS202, SS420, POMOK, SS220, PD204, PD203, PD202, PD201
# (I16RZ.PD201) PD201, PF3, PD033, FI16R



[approach11]

runway = rwy3
beacon = AND

route1 =
	056, AND81A
	N30.256667, E121.221667
	N30.570556, E121.775000
	N30.931667, E121.873333
	N31.028611, E121.776111
	N31.130000, E121.671667
	N31.252778, E121.627222
	N31.400278, E121.571111
	N31.421944, E121.687222
	N31.356944, E121.711944
	N31.306289, E121.731150
	9.1, 3000, 210
# (RW17L.AND81A) AND, PD208, XSY, PD207, PDL, PD202, PD201
# (I17LZ.PD201) PD201, PF1, PD013, FI17L

route2 =
	056, AND82A
	N30.256667, E121.221667
	N30.570556, E121.775000
	N30.931667, E121.873333
	N31.080556, E121.975278
	N31.152778, E122.127500
	N31.236111, E122.214167
	N31.337222, E122.269444
	N31.450000, E122.289167
	N31.450000, E121.836111
	N31.421944, E121.687222
	N31.356944, E121.711944
	N31.306289, E121.731150
	9.1, 3000, 210
# (RW17L.AND82A) AND, PD208, XSY, PD231, PD232, PD233, PD234, PD235, MP1
# (I17LZ.MP1) MP1, PF1, PD013, FI17L

route3 =
	056, AND83A
	N30.256667, E121.221667
	N30.570556, E121.775000
	N30.931667, E121.873333
	N31.080556, E121.975278
	N31.450000, E121.836111
	N31.421944, E121.687222
	N31.356944, E121.711944
	N31.306289, E121.731150
	9.1, 3000, 210
# (RW17L.AND83A) AND, PD208, XSY, PD231, MP1
# (I17LZ.MP1) MP1, PF1, PD013, FI17L



[approach12]

runway = rwy3
beacon = BK

route1 =
	028, BK81A
	N29.896228, E121.334508
	N30.253333, E121.558333
	N30.366667, E121.631667
	N30.570556, E121.775000
	N30.931667, E121.873333
	N31.028611, E121.776111
	N31.130000, E121.671667
	N31.252778, E121.627222
	N31.400278, E121.571111
	N31.421944, E121.687222
	N31.356944, E121.711944
	N31.306289, E121.731150
	9.1, 3000, 210
# (RW17L.BK81A) BK, SAMKI, BAVIK, PD208, XSY, PD207, PDL, PD202, PD201
# (I17LZ.PD201) PD201, PF1, PD013, FI17L

route2 =
	028, BK82A
	N29.896228, E121.334508
	N30.253333, E121.558333
	N30.366667, E121.631667
	N30.570556, E121.775000
	N30.931667, E121.873333
	N31.080556, E121.975278
	N31.152778, E122.127500
	N31.236111, E122.214167
	N31.337222, E122.269444
	N31.450000, E122.289167
	N31.450000, E121.836111
	N31.421944, E121.687222
	N31.356944, E121.711944
	N31.306289, E121.731150
	9.1, 3000, 210
# (RW17L.BK82A) BK, SAMKI, BAVIK, PD208, XSY, PD231, PD232, PD233, PD234, PD235, MP1
# (I17LZ.MP1) MP1, PF1, PD013, FI17L

route3 =
	028, BK83A
	N29.896228, E121.334508
	N30.253333, E121.558333
	N30.366667, E121.631667
	N30.570556, E121.775000
	N30.931667, E121.873333
	N31.080556, E121.975278
	N31.450000, E121.836111
	N31.421944, E121.687222
	N31.356944, E121.711944
	N31.306289, E121.731150
	9.1, 3000, 210
# (RW17L.BK83A) BK, SAMKI, BAVIK, PD208, XSY, PD231, MP1
# (I17LZ.MP1) MP1, PF1, PD013, FI17L



[approach13]

runway = rwy3
beacon = DUMET

route1 =
	241, DUM81A
	N31.360833, E122.775000
	N31.086111, E122.192778
	N31.152778, E122.127500
	N31.236111, E122.214167
	N31.337222, E122.269444
	N31.450000, E122.289167
	N31.450000, E121.836111
	N31.421944, E121.687222
	N31.356944, E121.711944
	N31.306289, E121.731150
	9.1, 3000, 210
# (RW17L.DUM81A) DUMET, PD230, PD232, PD233, PD234, PD235, MP1
# (I17LZ.MP1) MP1, PF1, PD013, FI17L

route2 =
	241, DUM82A
	N31.360833, E122.775000
	N31.086111, E122.192778
	N31.080556, E121.975278
	N31.450000, E121.836111
	N31.421944, E121.687222
	N31.356944, E121.711944
	N31.306289, E121.731150
	9.1, 3000, 210
# (RW17L.DUM82A) DUMET, PD230, PD231, MP1
# (I17LZ.MP1) MP1, PF1, PD013, FI17L



[approach14]

runway = rwy3
beacon = MATNU

route1 =
	157, MAT81A
	N31.660000, E122.633333
	N31.547778, E122.686667
	N31.450000, E122.450000
	N31.450000, E122.194444
	N31.353611, E122.176389
	N31.268333, E122.125000
	N31.200833, E122.045833
	N31.157778, E121.946389
	N31.450000, E121.836111
	N31.421944, E121.687222
	N31.356944, E121.711944
	N31.306289, E121.731150
	9.1, 3000, 210
# (RW17L.MAT81A) MATNU, PD228, PINOT, PD211, PD212, PD213, PD214, PD215, MP1
# (I17LZ.MP1) MP1, PF1, PD013, FI17L

route2 =
	157, MAT82A
	N31.660000, E122.633333
	N31.547778, E122.686667
	N31.450000, E122.450000
	N31.450000, E121.836111
	N31.421944, E121.687222
	N31.356944, E121.711944
	N31.306289, E121.731150
	9.1, 3000, 210
# (RW17L.MAT82A) MATNU, PD228, PINOT, MP1
# (I17LZ.MP1) MP1, PF1, PD013, FI17L



[approach15]

runway = rwy3
beacon = SASAN

route1 =
	109, SAS81A
	N31.589444, E120.319444
	N31.450000, E120.790278
	N31.400278, E120.950278
	N31.351667, E121.110000
	N31.285000, E121.331667
	N31.225556, E121.527222
	N31.252778, E121.627222
	N31.400278, E121.571111
	N31.421944, E121.687222
	N31.356944, E121.711944
	N31.306289, E121.731150
	9.1, 3000, 210
# (RW17L.SAS81A) SASAN, SS202, SS420, EKIMU, SS200, PD203, PD202, PD201
# (I17LZ.PD201) PD201, PF1, PD013, FI17L

route2 =
	109, SAS82A
	N31.589444, E120.319444
	N31.450000, E120.790278
	N31.400278, E120.950278
	N31.450000, E121.116667
	N31.440833, E121.200278
	N31.413056, E121.455556
	N31.225556, E121.527222
	N31.252778, E121.627222
	N31.400278, E121.571111
	N31.421944, E121.687222
	N31.356944, E121.711944
	N31.306289, E121.731150
	9.1, 3000, 210
# (RW17L.SAS82A) SASAN, SS202, SS420, POMOK, SS220, PD204, PD203, PD202, PD201
# (I17LZ.PD201) PD201, PF1, PD013, FI17L



[approach16]

runway = rwy4
beacon = AND

route1 =
	056, AND81A
	N30.256667, E121.221667
	N30.570556, E121.775000
	N30.931667, E121.873333
	N31.028611, E121.776111
	N31.130000, E121.671667
	N31.252778, E121.627222
	N31.400278, E121.571111
	N31.421111, E121.682222
	N31.350556, E121.709167
	N31.299833, E121.728464
	9.1, 3000, 210
# (RW17R.AND81A) AND, PD208, XSY, PD207, PDL, PD202, PD201
# (I17RZ.PD201) PD201, PF5, PD053, FI17R

route2 =
	056, AND82A
	N30.256667, E121.221667
	N30.570556, E121.775000
	N30.931667, E121.873333
	N31.080556, E121.975278
	N31.152778, E122.127500
	N31.236111, E122.214167
	N31.337222, E122.269444
	N31.450000, E122.289167
	N31.450000, E121.836111
	N31.421111, E121.682222
	N31.350556, E121.709167
	N31.299833, E121.728464
	9.1, 3000, 210
# (RW17R.AND82A) AND, PD208, XSY, PD231, PD232, PD233, PD234, PD235, MP1
# (I17RZ.MP1) MP1, PF5, PD053, FI17R

route3 =
	056, AND83A
	N30.256667, E121.221667
	N30.570556, E121.775000
	N30.931667, E121.873333
	N31.080556, E121.975278
	N31.450000, E121.836111
	N31.421111, E121.682222
	N31.350556, E121.709167
	N31.299833, E121.728464
	9.1, 3000, 210
# (RW17R.AND83A) AND, PD208, XSY, PD231, MP1
# (I17RZ.MP1) MP1, PF5, PD053, FI17R



[approach17]

runway = rwy4
beacon = BK

route1 =
	028, BK81A
	N29.896228, E121.334508
	N30.253333, E121.558333
	N30.366667, E121.631667
	N30.570556, E121.775000
	N30.931667, E121.873333
	N31.028611, E121.776111
	N31.130000, E121.671667
	N31.252778, E121.627222
	N31.400278, E121.571111
	N31.421111, E121.682222
	N31.350556, E121.709167
	N31.299833, E121.728464
	9.1, 3000, 210
# (RW17R.BK81A) BK, SAMKI, BAVIK, PD208, XSY, PD207, PDL, PD202, PD201
# (I17RZ.PD201) PD201, PF5, PD053, FI17R

route2 =
	028, BK82A
	N29.896228, E121.334508
	N30.253333, E121.558333
	N30.366667, E121.631667
	N30.570556, E121.775000
	N30.931667, E121.873333
	N31.080556, E121.975278
	N31.152778, E122.127500
	N31.236111, E122.214167
	N31.337222, E122.269444
	N31.450000, E122.289167
	N31.450000, E121.836111
	N31.421111, E121.682222
	N31.350556, E121.709167
	N31.299833, E121.728464
	9.1, 3000, 210
# (RW17R.BK82A) BK, SAMKI, BAVIK, PD208, XSY, PD231, PD232, PD233, PD234, PD235, MP1
# (I17RZ.MP1) MP1, PF5, PD053, FI17R

route3 =
	028, BK83A
	N29.896228, E121.334508
	N30.253333, E121.558333
	N30.366667, E121.631667
	N30.570556, E121.775000
	N30.931667, E121.873333
	N31.080556, E121.975278
	N31.450000, E121.836111
	N31.421111, E121.682222
	N31.350556, E121.709167
	N31.299833, E121.728464
	9.1, 3000, 210
# (RW17R.BK83A) BK, SAMKI, BAVIK, PD208, XSY, PD231, MP1
# (I17RZ.MP1) MP1, PF5, PD053, FI17R



[approach18]

runway = rwy4
beacon = DUMET

route1 =
	241, DUM81A
	N31.360833, E122.775000
	N31.086111, E122.192778
	N31.152778, E122.127500
	N31.236111, E122.214167
	N31.337222, E122.269444
	N31.450000, E122.289167
	N31.450000, E121.836111
	N31.421111, E121.682222
	N31.350556, E121.709167
	N31.299833, E121.728464
	9.1, 3000, 210
# (RW17R.DUM81A) DUMET, PD230, PD232, PD233, PD234, PD235, MP1
# (I17RZ.MP1) MP1, PF5, PD053, FI17R

route2 =
	241, DUM82A
	N31.360833, E122.775000
	N31.086111, E122.192778
	N31.080556, E121.975278
	N31.450000, E121.836111
	N31.421111, E121.682222
	N31.350556, E121.709167
	N31.299833, E121.728464
	9.1, 3000, 210
# (RW17R.DUM82A) DUMET, PD230, PD231, MP1
# (I17RZ.MP1) MP1, PF5, PD053, FI17R



[approach19]

runway = rwy4
beacon = MATNU

route1 =
	157, MAT81A
	N31.660000, E122.633333
	N31.547778, E122.686667
	N31.450000, E122.450000
	N31.450000, E122.194444
	N31.353611, E122.176389
	N31.268333, E122.125000
	N31.200833, E122.045833
	N31.157778, E121.946389
	N31.450000, E121.836111
	N31.421111, E121.682222
	N31.350556, E121.709167
	N31.299833, E121.728464
	9.1, 3000, 210
# (RW17R.MAT81A) MATNU, PD228, PINOT, PD211, PD212, PD213, PD214, PD215, MP1
# (I17RZ.MP1) MP1, PF5, PD053, FI17R

route2 =
	157, MAT82A
	N31.660000, E122.633333
	N31.547778, E122.686667
	N31.450000, E122.450000
	N31.450000, E121.836111
	N31.421111, E121.682222
	N31.350556, E121.709167
	N31.299833, E121.728464
	9.1, 3000, 210
# (RW17R.MAT82A) MATNU, PD228, PINOT, MP1
# (I17RZ.MP1) MP1, PF5, PD053, FI17R



[approach20]

runway = rwy4
beacon = SASAN

route1 =
	109, SAS81A
	N31.589444, E120.319444
	N31.450000, E120.790278
	N31.400278, E120.950278
	N31.351667, E121.110000
	N31.285000, E121.331667
	N31.225556, E121.527222
	N31.252778, E121.627222
	N31.400278, E121.571111
	N31.421111, E121.682222
	N31.350556, E121.709167
	N31.299833, E121.728464
	9.1, 3000, 210
# (RW17R.SAS81A) SASAN, SS202, SS420, EKIMU, SS200, PD203, PD202, PD201
# (I17RZ.PD201) PD201, PF5, PD053, FI17R

route2 =
	109, SAS82A
	N31.589444, E120.319444
	N31.450000, E120.790278
	N31.400278, E120.950278
	N31.450000, E121.116667
	N31.440833, E121.200278
	N31.413056, E121.455556
	N31.225556, E121.527222
	N31.252778, E121.627222
	N31.400278, E121.571111
	N31.421111, E121.682222
	N31.350556, E121.709167
	N31.299833, E121.728464
	9.1, 3000, 210
# (RW17R.SAS82A) SASAN, SS202, SS420, POMOK, SS220, PD204, PD203, PD202, PD201
# (I17RZ.PD201) PD201, PF5, PD053, FI17R



[approach21]

runway = rwy2, rev
beacon = AND

route1 =
	056, AND91A
	N30.256667, E121.221667
	N30.570556, E121.775000
	N30.776944, E121.697222
	N30.850833, E121.669444
	N30.924444, E121.641389
	N30.952222, E121.741111
	N30.878611, E121.768889
	N30.805000, E121.796667
	N30.729167, E121.825000
	N30.766944, E121.959167
	N30.842500, E121.930833
	N30.953889, E121.888889
	N31.030489, E121.860189
	6.0, 2000, 180
# (RW34L.AND91A) AND, PD208, PD407, PD406, PD405, PD404, PD403, PD402, PD401
# (I34LX.PD401) PD401, PF4, PD044, PD043, FI34L



[approach22]

runway = rwy2, rev
beacon = BK

route1 =
	028, BK91A
	N29.896228, E121.334508
	N30.253333, E121.558333
	N30.366667, E121.631667
	N30.570556, E121.775000
	N30.776944, E121.697222
	N30.850833, E121.669444
	N30.924444, E121.641389
	N30.952222, E121.741111
	N30.878611, E121.768889
	N30.805000, E121.796667
	N30.729167, E121.825000
	N30.766944, E121.959167
	N30.842500, E121.930833
	N30.953889, E121.888889
	N31.030489, E121.860189
	6.0, 2000, 180
# (RW34L.BK91A) BK, SAMKI, BAVIK, PD208, PD407, PD406, PD405, PD404, PD403, PD402, PD401
# (I34LX.PD401) PD401, PF4, PD044, PD043, FI34L



[approach23]

runway = rwy2, rev
beacon = DUMET

route1 =
	219, DUM91A
	N31.360833, E122.775000
	N31.000000, E122.424444
	N30.936944, E122.315278
	N31.008889, E122.228056
	N31.042778, E122.116667
	N31.033056, E121.993333
	N30.800556, E122.080278
	N30.766944, E121.959167
	N30.842500, E121.930833
	N30.953889, E121.888889
	N31.030489, E121.860189
	6.0, 2000, 180
# (RW34L.DUM91A) DUMET, LASAN, PD411, PD412, PD413, PD414, MP2
# (I34LX.MP2) MP2, PF4, PD044, PD043, FI34L

route2 =
	219, DUM92A
	N31.360833, E122.775000
	N31.000000, E122.424444
	N30.936944, E122.315278
	N30.800556, E122.080278
	N30.766944, E121.959167
	N30.842500, E121.930833
	N30.953889, E121.888889
	N31.030489, E121.860189
	6.0, 2000, 180
# (RW34L.DUM92A) DUMET, LASAN, PD411, MP2
# (I34LX.MP2) MP2, PF4, PD044, PD043, FI34L

route3 =
	219, DUM93A
	N31.360833, E122.775000
	N31.000000, E122.424444
	N30.800556, E122.080278
	N30.766944, E121.959167
	N30.842500, E121.930833
	N30.953889, E121.888889
	N31.030489, E121.860189
	6.0, 2000, 180
# (RW34L.DUM93A) DUMET, LASAN, MP2
# (I34LX.MP2) MP2, PF4, PD044, PD043, FI34L



[approach24]

runway = rwy2, rev
beacon = MATNU

route1 =
	157, MAT91A
	N31.660000, E122.633333
	N31.547778, E122.686667
	N31.450000, E122.450000
	N31.093056, E122.246111
	N31.041667, E122.333889
	N30.971667, E122.401389
	N30.888056, E122.443611
	N30.797778, E122.457222
	N30.800556, E122.080278
	N30.766944, E121.959167
	N30.842500, E121.930833
	N30.953889, E121.888889
	N31.030489, E121.860189
	6.0, 2000, 180
# (RW34L.MAT91A) MATNU, PD228, PINOT, PD434, PD435, PD436, PD437, PD438, MP2
# (I34LX.MP2) MP2, PF4, PD044, PD043, FI34L

route2 =
	157, MAT92A
	N31.660000, E122.633333
	N31.547778, E122.686667
	N31.450000, E122.450000
	N31.093056, E122.246111
	N30.800556, E122.080278
	N30.766944, E121.959167
	N30.842500, E121.930833
	N30.953889, E121.888889
	N31.030489, E121.860189
	6.0, 2000, 180
# (RW34L.MAT92A) MATNU, PD228, PINOT, PD434, MP2
# (I34LX.MP2) MP2, PF4, PD044, PD043, FI34L



[approach25]

runway = rwy2, rev
beacon = SASAN

route1 =
	109, SAS91A
	N31.589444, E120.319444
	N31.450000, E120.790278
	N31.400278, E120.950278
	N31.123333, E121.341667
	N31.038889, E121.708333
	N30.952222, E121.741111
	N30.878611, E121.768889
	N30.805000, E121.796667
	N30.729167, E121.825000
	N30.766944, E121.959167
	N30.842500, E121.930833
	N30.953889, E121.888889
	N31.030489, E121.860189
	6.0, 2000, 180
# (RW34L.SAS91A) SASAN, SS202, SS420, JTN, PD408, PD404, PD403, PD402, PD401
# (I34LX.PD401) PD401, PF4, PD044, PD043, FI34L

route2 =
	109, SAS92A
	N31.589444, E120.319444
	N31.450000, E120.790278
	N31.400278, E120.950278
	N31.123333, E121.341667
	N31.038889, E121.708333
	N31.110278, E121.964444
	N30.800556, E122.080278
	N30.766944, E121.959167
	N30.842500, E121.930833
	N30.953889, E121.888889
	N31.030489, E121.860189
	6.0, 2000, 180
# (RW34L.SAS92A) SASAN, SS202, SS420, JTN, PD408, PD431, MP2
# (I34LX.MP2) MP2, PF4, PD044, PD043, FI34L

route3 =
	109, SAS93A
	N31.589444, E120.319444
	N31.450000, E120.790278
	N31.400278, E120.950278
	N31.123333, E121.341667
	N31.038889, E121.708333
	N31.110278, E121.964444
	N31.125556, E122.058889
	N31.119444, E122.155000
	N31.093056, E122.246111
	N31.041667, E122.333889
	N30.971667, E122.401389
	N30.888056, E122.443611
	N30.797778, E122.457222
	N30.800556, E122.080278
	N30.766944, E121.959167
	N30.842500, E121.930833
	N30.953889, E121.888889
	N31.030489, E121.860189
	6.0, 2000, 180
# (RW34L.SAS93A) SASAN, SS202, SS420, JTN, PD408, PD431, PD432, PD433, PD434, PD435, PD436, PD437, PD438, MP2
# (I34LX.MP2) MP2, PF4, PD044, PD043, FI34L



[approach26]

runway = rwy1, rev
beacon = AND

route1 =
	056, AND91A
	N30.256667, E121.221667
	N30.570556, E121.775000
	N30.776944, E121.697222
	N30.850833, E121.669444
	N30.924444, E121.641389
	N30.952222, E121.741111
	N30.878611, E121.768889
	N30.805000, E121.796667
	N30.729167, E121.825000
	N30.768056, E121.963611
	N30.843611, E121.935278
	N30.955278, E121.893333
	N31.031786, E121.864547
	6.0, 2000, 180
# (RW34R.AND91A) AND, PD208, PD407, PD406, PD405, PD404, PD403, PD402, PD401
# (I34RZ.PD401) PD401, PF8, PD084, PD083, FI34R



[approach27]

runway = rwy1, rev
beacon = BK

route1 =
	028, BK91A
	N29.896228, E121.334508
	N30.253333, E121.558333
	N30.366667, E121.631667
	N30.570556, E121.775000
	N30.776944, E121.697222
	N30.850833, E121.669444
	N30.924444, E121.641389
	N30.952222, E121.741111
	N30.878611, E121.768889
	N30.805000, E121.796667
	N30.729167, E121.825000
	N30.768056, E121.963611
	N30.843611, E121.935278
	N30.955278, E121.893333
	N31.031786, E121.864547
	6.0, 2000, 180
# (RW34R.BK91A) BK, SAMKI, BAVIK, PD208, PD407, PD406, PD405, PD404, PD403, PD402, PD401
# (I34RZ.PD401) PD401, PF8, PD084, PD083, FI34R



[approach28]

runway = rwy1, rev
beacon = DUMET

route1 =
	219, DUM91A
	N31.360833, E122.775000
	N31.000000, E122.424444
	N30.936944, E122.315278
	N31.008889, E122.228056
	N31.042778, E122.116667
	N31.033056, E121.993333
	N30.800556, E122.080278
	N30.768056, E121.963611
	N30.843611, E121.935278
	N30.955278, E121.893333
	N31.031786, E121.864547
	6.0, 2000, 180
# (RW34R.DUM91A) DUMET, LASAN, PD411, PD412, PD413, PD414, MP2
# (I34RZ.MP2) MP2, PF8, PD084, PD083, FI34R

route2 =
	219, DUM92A
	N31.360833, E122.775000
	N31.000000, E122.424444
	N30.936944, E122.315278
	N30.800556, E122.080278
	N30.768056, E121.963611
	N30.843611, E121.935278
	N30.955278, E121.893333
	N31.031786, E121.864547
	6.0, 2000, 180
# (RW34R.DUM92A) DUMET, LASAN, PD411, MP2
# (I34RZ.MP2) MP2, PF8, PD084, PD083, FI34R

route3 =
	219, DUM93A
	N31.360833, E122.775000
	N31.000000, E122.424444
	N30.800556, E122.080278
	N30.768056, E121.963611
	N30.843611, E121.935278
	N30.955278, E121.893333
	N31.031786, E121.864547
	6.0, 2000, 180
# (RW34R.DUM93A) DUMET, LASAN, MP2
# (I34RZ.MP2) MP2, PF8, PD084, PD083, FI34R



[approach29]

runway = rwy1, rev
beacon = MATNU

route1 =
	157, MAT91A
	N31.660000, E122.633333
	N31.547778, E122.686667
	N31.450000, E122.450000
	N31.093056, E122.246111
	N31.041667, E122.333889
	N30.971667, E122.401389
	N30.888056, E122.443611
	N30.797778, E122.457222
	N30.800556, E122.080278
	N30.768056, E121.963611
	N30.843611, E121.935278
	N30.955278, E121.893333
	N31.031786, E121.864547
	6.0, 2000, 180
# (RW34R.MAT91A) MATNU, PD228, PINOT, PD434, PD435, PD436, PD437, PD438, MP2
# (I34RZ.MP2) MP2, PF8, PD084, PD083, FI34R

route2 =
	157, MAT92A
	N31.660000, E122.633333
	N31.547778, E122.686667
	N31.450000, E122.450000
	N31.093056, E122.246111
	N30.800556, E122.080278
	N30.768056, E121.963611
	N30.843611, E121.935278
	N30.955278, E121.893333
	N31.031786, E121.864547
	6.0, 2000, 180
# (RW34R.MAT92A) MATNU, PD228, PINOT, PD434, MP2
# (I34RZ.MP2) MP2, PF8, PD084, PD083, FI34R



[approach30]

runway = rwy1, rev
beacon = SASAN

route1 =
	109, SAS91A
	N31.589444, E120.319444
	N31.450000, E120.790278
	N31.400278, E120.950278
	N31.123333, E121.341667
	N31.038889, E121.708333
	N30.952222, E121.741111
	N30.878611, E121.768889
	N30.805000, E121.796667
	N30.729167, E121.825000
	N30.768056, E121.963611
	N30.843611, E121.935278
	N30.955278, E121.893333
	N31.031786, E121.864547
	6.0, 2000, 180
# (RW34R.SAS91A) SASAN, SS202, SS420, JTN, PD408, PD404, PD403, PD402, PD401
# (I34RZ.PD401) PD401, PF8, PD084, PD083, FI34R

route2 =
	109, SAS92A
	N31.589444, E120.319444
	N31.450000, E120.790278
	N31.400278, E120.950278
	N31.123333, E121.341667
	N31.038889, E121.708333
	N31.110278, E121.964444
	N30.800556, E122.080278
	N30.768056, E121.963611
	N30.843611, E121.935278
	N30.955278, E121.893333
	N31.031786, E121.864547
	6.0, 2000, 180
# (RW34R.SAS92A) SASAN, SS202, SS420, JTN, PD408, PD431, MP2
# (I34RZ.MP2) MP2, PF8, PD084, PD083, FI34R

route3 =
	109, SAS93A
	N31.589444, E120.319444
	N31.450000, E120.790278
	N31.400278, E120.950278
	N31.123333, E121.341667
	N31.038889, E121.708333
	N31.110278, E121.964444
	N31.125556, E122.058889
	N31.119444, E122.155000
	N31.093056, E122.246111
	N31.041667, E122.333889
	N30.971667, E122.401389
	N30.888056, E122.443611
	N30.797778, E122.457222
	N30.800556, E122.080278
	N30.768056, E121.963611
	N30.843611, E121.935278
	N30.955278, E121.893333
	N31.031786, E121.864547
	6.0, 2000, 180
# (RW34R.SAS93A) SASAN, SS202, SS420, JTN, PD408, PD431, PD432, PD433, PD434, PD435, PD436, PD437, PD438, MP2
# (I34RZ.MP2) MP2, PF8, PD084, PD083, FI34R



[approach31]

runway = rwy4, rev
beacon = AND

route1 =
	056, AND91A
	N30.256667, E121.221667
	N30.570556, E121.775000
	N30.776944, E121.697222
	N30.850833, E121.669444
	N30.924444, E121.641389
	N30.952222, E121.741111
	N30.878611, E121.768889
	N30.805000, E121.796667
	N30.729167, E121.825000
	N30.759167, E121.932222
	N30.835000, E121.903889
	N30.908611, E121.876111
	N30.982147, E121.848458
	9.0, 2900, 210
# (RW35L.AND91A) AND, PD208, PD407, PD406, PD405, PD404, PD403, PD402, PD401
# (I35LZ.PD401) PD401, PF6, PD064, PD063, FI35L



[approach32]

runway = rwy4, rev
beacon = BK

route1 =
	028, BK91A
	N29.896228, E121.334508
	N30.253333, E121.558333
	N30.366667, E121.631667
	N30.570556, E121.775000
	N30.776944, E121.697222
	N30.850833, E121.669444
	N30.924444, E121.641389
	N30.952222, E121.741111
	N30.878611, E121.768889
	N30.805000, E121.796667
	N30.729167, E121.825000
	N30.759167, E121.932222
	N30.835000, E121.903889
	N30.908611, E121.876111
	N30.982147, E121.848458
	9.0, 2900, 210
# (RW35L.BK91A) BK, SAMKI, BAVIK, PD208, PD407, PD406, PD405, PD404, PD403, PD402, PD401
# (I35LZ.PD401) PD401, PF6, PD064, PD063, FI35L



[approach33]

runway = rwy4, rev
beacon = DUMET

route1 =
	219, DUM91A
	N31.360833, E122.775000
	N31.000000, E122.424444
	N30.936944, E122.315278
	N31.008889, E122.228056
	N31.042778, E122.116667
	N31.033056, E121.993333
	N30.800556, E122.080278
	N30.759167, E121.932222
	N30.835000, E121.903889
	N30.908611, E121.876111
	N30.982147, E121.848458
	9.0, 2900, 210
# (RW35L.DUM91A) DUMET, LASAN, PD411, PD412, PD413, PD414, MP2
# (I35LZ.MP2) MP2, PF6, PD064, PD063, FI35L

route2 =
	219, DUM92A
	N31.360833, E122.775000
	N31.000000, E122.424444
	N30.936944, E122.315278
	N30.800556, E122.080278
